Bot Name,Util,one,Log Analysis,Calculation2,Calculation3,Calculation1,Category,City (group),City,Country,Bot Owner,Discount,Number of Records (copy),Number of Records,Date,Postal Code,Process Name,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Schedule 1,Schedule,Ship Date,State,Status,Sub-Category
LB-16795,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pueblo,India,Laurel Beltran,0.7,2,1,06-10-2016,81001,US-2016-157490,OFF-BI-10002824,Recycled Easel Ring Binders,-14.92,4,West,7643,17.904,1,1,07-10-2016,Colorado,Active,4
LB-16795,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pueblo,India,Laurel Beltran,0.7,2,1,06-10-2016,81001,US-2016-157490,OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-9.1816,4,West,7644,11.976,1,1,07-10-2016,Colorado,Active,4
LB-16795,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Pueblo,India,Laurel Beltran,0.2,2,1,06-10-2016,81001,US-2016-157490,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",0.849500000,5,West,7645,67.96,1,1,07-10-2016,Colorado,Active,1
CA-11965,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Carol Adams,0.2,2,1,05-04-2015,90036,CA-2015-161452,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,89.2224,3,West,7646,892.224,6,6,11-04-2015,California,Inactive,6
DL-12925,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Greenville,United States,Daniel Lacy,0.5,2,1,09-09-2014,27834,US-2014-115196,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",-571.9956,2,South,7647,1299.99,4,4,13-09-2014,North Carolina,Active,12
FC-14335,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,India,Fred Chung,0.2,2,1,15-03-2016,94110,CA-2016-138968,OFF-BI-10003529,Avery Round Ring Poly Binders,1.6472,2,West,7648,4.544,1,1,16-03-2016,California,Inactive,4
FC-14335,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",San Francisco,India,Fred Chung,0.2,2,1,15-03-2016,94110,CA-2016-138968,FUR-CH-10000309,Global Comet Stacking Arm Chair,84.502,4,West,7649,1352.032,1,1,16-03-2016,California,Inactive,6
DB-13120,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Marion,United States,David Bremer,0.4,2,1,27-12-2015,43302,CA-2015-101889,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",-464.697,9,East,7650,1548.99,4,4,31-12-2015,Ohio,Inactive,17
DB-13120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Marion,United States,David Bremer,0.2,2,1,27-12-2015,43302,CA-2015-101889,OFF-EN-10003286,Staple envelope,6.7068,3,East,7651,19.872,4,4,31-12-2015,Ohio,Inactive,8
FW-14395,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Huntsville,United States,Fred Wasserman,0,2,1,22-03-2015,35810,CA-2015-121552,OFF-AR-10003217,Newell 316,5.4768,4,South,7654,19.56,5,5,27-03-2015,Alabama,Inactive,3
TC-21475,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakewood,India,Tony Chapman,0.7,2,1,30-07-2017,44107,CA-2017-155740,OFF-BI-10001071,GBC ProClick Punch Binding System,-53.7432,4,East,7659,76.776,3,3,02-08-2017,Ohio,Active,4
CV-12805,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Fremont,United States,Cynthia Voltz,0,2,1,01-06-2017,68025,CA-2017-146493,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",25.872,5,Central,7660,53.9,4,4,05-06-2017,Nebraska,Inactive,4
TT-21070,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Rochester,United States,Ted Trevino,0.2,2,1,14-02-2015,14609,CA-2015-116876,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",9.5787,9,East,7685,26.424,7,7,21-02-2015,New York,Active,4
TT-21070,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Rochester,United States,Ted Trevino,0,2,1,14-02-2015,14609,CA-2015-116876,TEC-PH-10002584,Samsung Galaxy S4,187.797,1,East,7686,625.99,7,7,21-02-2015,New York,Active,14
BB-11545,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Jackson,United States,Brenda Bowman,0,2,1,25-11-2016,49201,CA-2016-169838,FUR-TA-10001095,Chromcraft Round Conference Tables,329.4081,9,Central,7687,1568.61,4,4,29-11-2016,Michigan,Inactive,17
BB-11545,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Jackson,United States,Brenda Bowman,0,2,1,25-11-2016,49201,CA-2016-169838,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,8.304,1,Central,7688,17.3,4,4,29-11-2016,Michigan,Inactive,4
BB-11545,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Jackson,United States,Brenda Bowman,0,2,1,25-11-2016,49201,CA-2016-169838,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,62.4,8,Central,7689,160,4,4,29-11-2016,Michigan,Inactive,1
AI-10855,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Brentwood,United States,Arianne Irving,0,2,1,29-12-2014,94513,CA-2014-102330,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,44.4,6,West,7693,88.8,5,5,03-01-2015,California,Active,11
AI-10855,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Brentwood,United States,Arianne Irving,0.2,2,1,29-12-2014,94513,CA-2014-102330,TEC-PH-10001051,HTC One,35.9964,4,West,7694,319.968,5,5,03-01-2015,California,Active,14
AH-10120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,India,Adrian Hane,0.2,2,1,02-07-2017,77036,CA-2017-107958,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",59.4355,5,Central,7696,163.96,3,3,05-07-2017,Texas,Active,13
AH-10120,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,India,Adrian Hane,0.8,2,1,02-07-2017,77036,CA-2017-107958,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,-8.1096,4,Central,7697,5.232,3,3,05-07-2017,Texas,Active,4
BF-11170,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Lawrence,United States,Ben Ferrer,0,2,1,14-12-2017,01841,CA-2017-151799,TEC-CO-10002313,Canon PC1080F Personal Copier,467.9922,2,East,7698,1199.98,4,4,18-12-2017,Massachusetts,Active,7
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lawrence,United States,Ben Ferrer,0,2,1,14-12-2017,01841,CA-2017-151799,OFF-ST-10002790,Safco Industrial Shelving,2.215500000,1,East,7699,73.85,4,4,18-12-2017,Massachusetts,Active,15
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lawrence,United States,Ben Ferrer,0,2,1,14-12-2017,01841,CA-2017-151799,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,6.6846,3,East,7700,25.71,4,4,18-12-2017,Massachusetts,Active,16
BF-11170,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lawrence,United States,Ben Ferrer,0,2,1,14-12-2017,01841,CA-2017-151799,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",8.1216,6,East,7701,17.28,4,4,18-12-2017,Massachusetts,Active,9
BF-11170,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Lawrence,United States,Ben Ferrer,0.3,2,1,14-12-2017,01841,CA-2017-151799,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,-52.6582,2,East,7702,526.582,4,4,18-12-2017,Massachusetts,Active,17
AA-10480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Andrew Allen,0,2,1,26-08-2016,48234,CA-2016-114601,OFF-PA-10000605,Xerox 1950,5.6644,2,Central,7703,11.56,7,7,02-09-2016,Michigan,Active,13
AA-10480,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Andrew Allen,0,2,1,26-08-2016,48234,CA-2016-114601,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,58.7916,3,Central,7704,209.97,7,7,02-09-2016,Michigan,Active,14
AA-10480,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Andrew Allen,0,2,1,26-08-2016,48234,CA-2016-114601,FUR-TA-10004147,Hon 4060 Series Tables,98.5248,4,Central,7705,447.84,7,7,02-09-2016,Michigan,Active,17
AA-10480,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Andrew Allen,0,2,1,26-08-2016,48234,CA-2016-114601,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,163.1898,3,Central,7706,479.97,7,7,02-09-2016,Michigan,Active,1
AA-10480,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Andrew Allen,0,2,1,26-08-2016,48234,CA-2016-114601,OFF-AR-10002578,Newell 335,2.5056,3,Central,7707,8.64,7,7,02-09-2016,Michigan,Active,3
JL-15850,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Mesa,United States,John Lucas,0.2,2,1,02-04-2015,85204,US-2015-142811,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,32.925,5,West,7711,87.8,5,5,07-04-2015,Arizona,Active,14
JB-15925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,India,Joni Blumstein,0,2,1,05-12-2014,90032,CA-2014-150203,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,72.5754,6,West,7715,250.26,2,2,07-12-2014,California,Active,2
PB-19105,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Peter Bühler,0.2,2,1,03-11-2017,19140,US-2017-101518,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",0.5097,3,East,7716,40.776,5,5,08-11-2017,Pennsylvania,Active,1
JO-15550,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Jesus Ocampo,0,2,1,16-04-2017,94109,US-2017-138086,OFF-AP-10000027,Hoover Commercial SteamVac,12.222,3,West,7723,40.74,4,4,20-04-2017,California,Active,2
TW-21025,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Tamara Willingham,0.2,2,1,13-06-2017,98103,CA-2017-104850,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",-25.4744,4,West,7731,291.136,6,6,19-06-2017,Washington,Active,6
PA-19060,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Dallas,India,Pete Armstrong,0.2,2,1,18-09-2017,75220,CA-2017-140508,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,4,Central,7732,114.848,3,3,21-09-2017,Texas,Active,8
JD-15790,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,John Dryer,0.2,2,1,02-06-2017,77070,CA-2017-143294,OFF-PA-10000743,Xerox 1977,3.7408,2,Central,7733,10.688,6,6,08-06-2017,Texas,Active,13
JF-15355,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Baltimore,United States,Jay Fein,0,2,1,30-07-2017,21215,CA-2017-141103,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,5,East,7739,89.95,7,7,06-08-2017,Maryland,Active,14
CP-12340,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Waterbury,United States,Christine Phan,0,2,1,17-06-2016,06708,CA-2016-133613,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.7412,2,East,7744,7.96,5,5,22-06-2016,Connecticut,Inactive,4
CP-12340,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Waterbury,United States,Christine Phan,0,2,1,17-06-2016,06708,CA-2016-133613,TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,153.0819,3,East,7745,566.97,5,5,22-06-2016,Connecticut,Inactive,14
CP-12340,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Waterbury,United States,Christine Phan,0,2,1,17-06-2016,06708,CA-2016-133613,OFF-AR-10003829,Newell 35,2.8536,3,East,7746,9.84,5,5,22-06-2016,Connecticut,Inactive,3
CW-11905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Long Beach,France,Carl Weiss,0,2,1,31-05-2015,11561,CA-2015-156153,OFF-FA-10003472,Bagged Rubber Bands,0.3024,6,East,7748,7.56,2,2,02-06-2015,New York,Active,9
AB-10600,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Jacksonville,India,Ann Blume,0.2,2,1,30-11-2015,28540,CA-2015-158323,FUR-FU-10001546,Dana Swing-Arm Lamps,1.068,2,South,7754,17.088,3,3,03-12-2015,North Carolina,Inactive,10
AH-10075,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,France,Adam Hart,0.2,2,1,21-12-2015,43229,CA-2015-161795,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",0.3384,2,East,7755,3.008,2,2,23-12-2015,Ohio,Inactive,3
JP-15460,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Jennifer Patt,0.2,2,1,24-10-2016,77041,CA-2016-158925,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",5.4432,3,Central,7760,15.552,4,4,28-10-2016,Texas,Inactive,13
CC-12550,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Plano,India,Clay Cheatham,0.2,2,1,03-12-2017,75023,CA-2017-123071,OFF-PA-10003729,Xerox 1998,3.6288,2,Central,7762,10.368,3,3,06-12-2017,Texas,Active,13
FO-14305,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,Frank Olsen,0,2,1,03-02-2015,31907,CA-2015-103093,OFF-EN-10003286,Staple envelope,35.0244,9,South,7764,74.52,4,4,07-02-2015,Georgia,Active,8
BB-11545,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbia,Australia,Brenda Bowman,0,2,1,12-08-2017,21044,US-2017-118941,OFF-AR-10004078,Newell 312,5.256,3,East,7765,17.52,0,0,12-08-2017,Maryland,Inactive,3
BB-11545,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Columbia,Australia,Brenda Bowman,0,2,1,12-08-2017,21044,US-2017-118941,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,373.779,5,East,7766,1779.9,0,0,12-08-2017,Maryland,Inactive,6
BB-11545,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbia,Australia,Brenda Bowman,0,2,1,12-08-2017,21044,US-2017-118941,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,59.373,5,East,7767,219.9,0,0,12-08-2017,Maryland,Inactive,3
DO-13435,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Portland,India,Denny Ordway,0.2,2,1,24-08-2015,97206,CA-2015-169299,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",0.7152,3,West,7768,7.152,2,2,26-08-2015,Oregon,Active,3
LB-16735,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Tallahassee,United States,Larry Blacks,0.2,2,1,12-11-2017,32303,CA-2017-154088,OFF-PA-10003651,Xerox 1968,9.352,5,South,7769,26.72,5,5,17-11-2017,Florida,Active,13
CD-12790,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Moreno Valley,United States,Cynthia Delaney,0,2,1,27-12-2014,92553,CA-2014-166961,OFF-AP-10001366,Staple holder,2.9646,1,West,7776,10.98,4,4,31-12-2014,California,Active,2
CD-12790,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Moreno Valley,United States,Cynthia Delaney,0,2,1,27-12-2014,92553,CA-2014-166961,OFF-FA-10003485,Staples,3.6156,3,West,7777,7.86,4,4,31-12-2014,California,Active,9
CD-12790,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Moreno Valley,United States,Cynthia Delaney,0,2,1,27-12-2014,92553,CA-2014-166961,OFF-ST-10004507,Advantus Rolling Storage Box,13.8915,3,West,7778,51.45,4,4,31-12-2014,California,Active,15
CD-12790,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Moreno Valley,United States,Cynthia Delaney,0.2,2,1,27-12-2014,92553,CA-2014-166961,OFF-BI-10002353,GBC VeloBind Cover Sets,13.896,3,West,7779,37.056,4,4,31-12-2014,California,Active,4
FO-14305,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Frank Olsen,0.8,2,1,08-03-2015,60623,CA-2015-132136,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,-14.5656,3,Central,7782,8.568,4,4,12-03-2015,Illinois,Active,4
PB-19150,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Philip Brown,0,2,1,29-11-2014,10009,US-2014-111353,OFF-LA-10002762,Avery 485,11.7782,2,East,7786,25.06,7,7,06-12-2014,New York,Active,11
LW-17215,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,India,Luke Weiss,0.8,2,1,17-05-2016,60653,US-2016-117037,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",-4.7685,1,Central,7787,2.89,3,3,20-05-2016,Illinois,Active,4
LW-17215,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,India,Luke Weiss,0.2,2,1,17-05-2016,60653,US-2016-117037,OFF-FA-10000936,Acco Hot Clips Clips to Go,2.4675,3,Central,7788,7.896,3,3,20-05-2016,Illinois,Active,9
LW-17215,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Chicago,India,Luke Weiss,0.6,2,1,17-05-2016,60653,US-2016-117037,FUR-FU-10004973,Flat Face Poster Frame,-10.1736,3,Central,7789,22.608,3,3,20-05-2016,Illinois,Active,10
LW-17215,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,India,Luke Weiss,0.2,2,1,17-05-2016,60653,US-2016-117037,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,8,Central,7790,30.528,3,3,20-05-2016,Illinois,Active,13
BP-11050,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Barry Pond,0.8,2,1,19-12-2016,60623,CA-2016-108364,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-2.88,5,Central,7792,1.8,5,5,24-12-2016,Illinois,Inactive,4
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Las Vegas,France,Jonathan Doherty,0,2,1,12-12-2015,89115,CA-2015-127481,OFF-PA-10002036,Xerox 1930,15.876,5,West,7794,32.4,3,3,15-12-2015,Nevada,Inactive,13
JD-15895,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Las Vegas,France,Jonathan Doherty,0,2,1,12-12-2015,89115,CA-2015-127481,OFF-PA-10002377,Xerox 1916,48.94,2,West,7795,97.88,3,3,15-12-2015,Nevada,Inactive,13
BW-11065,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Barry Weirich,0.2,2,1,01-06-2017,19120,CA-2017-157413,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",-77.1267,3,East,7801,324.744,5,5,06-06-2017,Pennsylvania,Active,15
DP-13390,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",North Las Vegas,France,Dennis Pardue,0,2,1,21-10-2016,89031,CA-2016-138478,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,29.4372,3,West,7817,113.22,5,5,26-10-2016,Nevada,Active,3
DP-13390,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",North Las Vegas,France,Dennis Pardue,0,2,1,21-10-2016,89031,CA-2016-138478,OFF-PA-10001801,Xerox 193,17.5812,6,West,7818,35.88,5,5,26-10-2016,Nevada,Active,13
DP-13390,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",North Las Vegas,France,Dennis Pardue,0.2,2,1,21-10-2016,89031,CA-2016-138478,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,1644.2913,3,West,7819,4535.976,5,5,26-10-2016,Nevada,Active,4
CJ-12010,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Caroline Jumper,0,2,1,26-01-2017,94109,CA-2017-150469,OFF-FA-10000611,Binder Clips by OIC,5.6832,8,West,7820,11.84,4,4,30-01-2017,California,Active,9
CW-11905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Cranston,France,Carl Weiss,0,2,1,08-12-2017,02920,CA-2017-152436,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",160.0398,6,East,7821,592.74,2,2,10-12-2017,Rhode Island,Active,15
PP-18955,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Paul Prost,0,2,1,26-08-2014,19711,US-2014-115413,OFF-AR-10003770,Newell 340,2.5056,3,East,7823,8.64,6,6,01-09-2014,Delaware,Active,3
PP-18955,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Paul Prost,0,2,1,26-08-2014,19711,US-2014-115413,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,52.4895,3,East,7824,149.97,6,6,01-09-2014,Delaware,Active,1
PW-19030,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Pauline Webber,0.2,2,1,16-05-2014,90036,CA-2014-125150,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",17.466,5,West,7825,232.88,7,7,23-05-2014,California,Inactive,6
PW-19030,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Rome,United States,Pauline Webber,0.1,2,1,03-02-2015,13440,CA-2015-127327,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",15.147,1,East,7826,90.882,4,4,07-02-2015,New York,Inactive,6
